1, 0.22227432332061214
2, 0.2221972107176192
3, 0.2221201631034583
4, 0.22204318043885157
5, 0.2219662626844755
6, 0.221889409800961
7, 0.2218126217488939
8, 0.221735898488815
9, 0.22165923998122022
10, 0.22158264618656134
11, 0.22150611706524548
12, 0.22142965257763605
13, 0.22135325268405262
14, 0.22127691734477134
15, 0.2212006465200249
16, 0.2211244401700033
17, 0.22104829825485334
18, 0.22097222073467973
19, 0.2208962075695446
20, 0.22082025871946806
21, 0.22074437414442863
22, 0.22066855380436304
23, 0.2205927976591668
24, 0.22051710566869429
25, 0.22044147779275902
26, 0.22036591399113406
27, 0.22029041422355203
28, 0.22021497844970528
29, 0.22013960662924648
30, 0.22006429872178845
31, 0.21998905468690483
32, 0.21991387448412986
33, 0.21983875807295902
34, 0.2197637054128489
35, 0.21968871646321772
36, 0.2196137911834455
37, 0.21953892953287424
38, 0.21946413147080795
39, 0.2193893969565135
40, 0.21931472594922008
41, 0.21924011840812
42, 0.21916557429236874
43, 0.21909109356108505
44, 0.21901667617335135
45, 0.2189423220882139
46, 0.21886803126468315
47, 0.2187938036617337
48, 0.21871963923830468
49, 0.2186455379533001
50, 0.21857149976558893
51, 0.21849752463400526
52, 0.21842361251734876
53, 0.2183497633743847
54, 0.21827597716384417
55, 0.21820225384442443
56, 0.21812859337478926
57, 0.21805499571356873
58, 0.21798146081935993
59, 0.21790798865072675
60, 0.21783457916620047
61, 0.21776123232427977
62, 0.21768794808343117
63, 0.21761472640208876
64, 0.21754156723865506
65, 0.21746847055150081
66, 0.21739543629896524
67, 0.21732246443935663
68, 0.2172495549309519
69, 0.21717670773199743
70, 0.21710392280070903
71, 0.21703120009527205
72, 0.21695853957384179
73, 0.2168859411945436
74, 0.21681340491547324
75, 0.21674093069469677
76, 0.21666851849025123
77, 0.21659616826014438
78, 0.21652387996235545
79, 0.21645165355483467
80, 0.21637948899550413
81, 0.21630738624225762
82, 0.21623534525296098
83, 0.21616336598545222
84, 0.2160914483975418
85, 0.2160195924470129
86, 0.21594779809162148
87, 0.2158760652890966
88, 0.21580439399714058
89, 0.21573278417342923
90, 0.21566123577561197
91, 0.2155897487613123
92, 0.21551832308812768
93, 0.2154469587136299
94, 0.21537565559536537
95, 0.21530441369085512
96, 0.2152332329575951
97, 0.21516211335305646
98, 0.2150910548346856
99, 0.2150200573599047
100, 0.21494912088611137
101, 0.2148782453706794
102, 0.2148074307709585
103, 0.21473667704427502
104, 0.21466598414793162
105, 0.21459535203920785
106, 0.21452478067536024
107, 0.21445427001362227
108, 0.21438382001120504
109, 0.21431343062529706
110, 0.2142431018130646
111, 0.2141728335316519
112, 0.21410262573818128
113, 0.21403247838975356
114, 0.21396239144344786
115, 0.21389236485632235
116, 0.21382239858541388
117, 0.21375249258773846
118, 0.21368264682029153
119, 0.213612861240048
120, 0.21354313580396245
121, 0.21347347046896942
122, 0.2134038651919834
123, 0.2133343199298994
124, 0.21326483463959275
125, 0.21319540927791944
126, 0.21312604380171643
127, 0.2130567381678016
128, 0.2129874923329742
129, 0.21291830625401487
130, 0.2128491798876857
131, 0.21278011319073092
132, 0.21271110611987648
133, 0.21264215863183056
134, 0.21257327068328374
135, 0.2125044422309093
136, 0.21243567323136303
137, 0.21236696364128368
138, 0.21229831341729324
139, 0.21222972251599698
140, 0.2121611908939835
141, 0.21209271850782516
142, 0.2120243053140782
143, 0.21195595126928288
144, 0.2118876563299636
145, 0.21181942045262925
146, 0.21175124359377318
147, 0.21168312570987358
148, 0.21161506675739358
149, 0.2115470666927813
150, 0.2114791254724704
151, 0.21141124305287975
152, 0.21134341939041404
153, 0.21127565444146365
154, 0.21120794816240515
155, 0.2111403005096011
156, 0.2110727114394005
157, 0.21100518090813908
158, 0.2109377088721388
159, 0.210870295287709
160, 0.2108029401111458
161, 0.2107356432987327
162, 0.21066840480674046
163, 0.21060122459142752
164, 0.21053410260904007
165, 0.21046703881581222
166, 0.21040003316796613
167, 0.21033308562171227
168, 0.2102661961332496
169, 0.21019936465876554
170, 0.21013259115443644
171, 0.21006587557642753
172, 0.20999921788089315
173, 0.209932618023977
174, 0.20986607596181212
175, 0.2097995916505212
176, 0.20973316504621686
177, 0.20966679610500147
178, 0.2096004847829676
179, 0.20953423103619823
180, 0.20946803482076665
181, 0.20940189609273666
182, 0.2093358148081631
183, 0.20926979092309161
184, 0.20920382439355903
185, 0.20913791517559333
186, 0.20907206322521396
187, 0.20900626849843212
188, 0.20894053095125048
189, 0.2088748505396639
190, 0.2088092272196591
191, 0.2087436609472153
192, 0.2086781516783039
193, 0.20861269936888885
194, 0.20854730397492693
195, 0.2084819654523678
196, 0.20841668375715405
197, 0.20835145884522155
198, 0.20828629067249946
199, 0.20822117919491046
200, 0.20815612436837094
201, 0.20809112614879097
202, 0.20802618449207472
203, 0.20796129935412053
204, 0.20789647069082082
205, 0.20783169845806254
206, 0.20776698261172744
207, 0.20770232310769154
208, 0.20763771990182617
209, 0.20757317294999758
210, 0.20750868220806706
211, 0.20744424763189148
212, 0.20737986917732315
213, 0.20731554680020983
214, 0.20725128045639535
215, 0.2071870701017193
216, 0.20712291569201746
217, 0.20705881718312177
218, 0.20699477453086068
219, 0.20693078769105905
220, 0.2068668566195385
221, 0.20680298127211746
222, 0.2067391616046113
223, 0.20667539757283268
224, 0.2066116891325914
225, 0.20654803623969453
226, 0.20648443884994694
227, 0.2064208969191511
228, 0.20635741040310737
229, 0.206293979257614
230, 0.2062306034384675
231, 0.20616728290146263
232, 0.20610401760239241
233, 0.20604080749704867
234, 0.2059776525412217
235, 0.2059145526907008
